308,3128,1239552000000,-1,109003.SZ,河南0901,-1,-1,100,-1,-1
309,3129,963331200000,-1,600301.SS,*ST南化,23515,23515,100,-1,-1
310,3130,1062518400000,-1,600462.SS,*ST石岘,41060,41060,100,-1,-1
311,3131,1127318400000,-1,100510.SZ,国债0510,-1,-1,100,-1,-1
312,3132,1127318400000,-1,010510.SS,05国债(10),-1,-1,100,-1,-1
313,3133,1132761600000,-1,010512.SS,05国债⑿,-1,-1,100,-1,-1
314,3134,837100800000,-1,101966.SZ,国债966,-1,-1,100,-1,-1
315,3135,1096300800000,-1,120483.SS,04中石化,-1,-1,100,-1,-1
316,3136,1095264000000,-1,120482.SS,04通用债,-1,-1,100,-1,-1
317,3137,1133798400000,-1,010513.SS,05国债⒀,-1,-1,100,-1,-1
318,3138,1133798400000,-1,100513.SZ,国债0513,-1,-1,100,-1,-1
319,3139,1135526400000,-1,010514.SS,05国债(14),-1,-1,100,-1,-1
320,3140,1135526400000,-1,100514.SZ,国债0514,-1,-1,100,-1,-1
321,3141,1135872000000,-1,100515.SZ,国债0515,-1,-1,100,-1,-1
322,3142,1135872000000,-1,010515.SS,05国债(15),-1,-1,100,-1,-1
323,3143,1141747200000,-1,100601.SZ,国债0601,-1,-1,100,-1,-1
324,3144,875116800000,-1,009704.SS,97国债⑷,-1,-1,100,-1,-1
325,3145,1001606400000,-1,120001.SS,99宝钢债,-1,-1,100,-1,-1
326,3146,873561600000,-1,129702.SS,96吉化债,-1,-1,100,-1,-1
327,3147,714931200000,-1,900909.SS,双钱Ｂ股,24310,24310,100,-1,-1
328,3148,698601600000,-1,900901.SS,上电Ｂ股,29337,29337,100,-1,-1
329,3149,848592000000,-1,900942.SS,黄山Ｂ股,15600,15600,100,-1,-1
330,3150,782582400000,-1,900930.SS,沪普天Ｂ,12480,12480,100,-1,-1
331,3151,806601600000,-1,200054.SZ,建  摩Ｂ,12000,12000,100,-1,-1
332,3152,898617600000,-1,900953.SS,凯 马 Ｂ,24000,24000,100,-1,-1
333,3153,830793600000,-1,900938.SS,ST天海B,18000,18000,100,-1,-1
334,3154,870710400000,-1,900947.SS,振华Ｂ股,85800,85800,100,-1,-1
335,3155,764956800000,-1,900927.SS,物贸Ｂ股,9983,9983,100,-1,-1
336,3156,753292800000,-1,900915.SS,中路Ｂ股,7590,7590,100,-1,-1
337,3157,841161600000,-1,200521.SZ,皖美菱Ｂ,11310,11310,100,-1,-1
338,3158,755280000000,-1,900917.SS,海欣Ｂ股,46885,46885,100,-1,-1
339,3159,916588800000,-1,900955.SS,九龙山Ｂ,33000,33000,100,-1,-1
340,3160,743097600000,-1,200513.SZ,丽  珠Ｂ,11199,11199,100,-1,-1
341,3161,699206400000,-1,200012.SZ,南  玻Ｂ,76258,76258,100,-1,-1
342,3162,866476800000,-1,900946.SS,ST轻骑Ｂ,23000,23000,100,-1,-1
343,3163,763660800000,-1,900926.SS,宝信Ｂ股,8800,8800,100,-1,-1
344,3164,736531200000,-1,200022.SZ,深赤湾Ｂ,17961,17961,100,-1,-1
345,3165,839520000000,-1,900941.SS,东信Ｂ股,30000,30000,100,-1,-1
346,3166,739036800000,-1,200026.SZ,飞亚达Ｂ,5832,5832,100,-1,-1
