245,3065,0,-1,国债0612,2006年记账式(十二期)国债,1156348800000
246,3066,0,-1,国债0902,2009年记账式(二期)国债,1235491200000
247,3067,0,-1,06国债⑿,2006年记账式(十二期)国债,1156348800000
248,3068,0,-1,07国债13,2007年记账式(十三期)国债,1187884800000
249,3069,1223395200000,-1,新大新材,河南新大新材料股份有限公司,1277395200000
250,3070,1086537600000,-1,盛运股份,安徽盛运机械股份有限公司,1277395200000
251,3071,0,-1,05国航债,2005年中国国际航空股份有限公司公司债券,1134576000000
252,3072,0,-1,05杭城建,2005年杭州市城市建设发展有限公司公司债券,1135785600000
253,3073,0,-1,国债0713,2007年记账式(十三期)国债,1187884800000
254,3074,1183651200000,-1,中联电气,江苏中联电气股份有限公司,1261065600000
255,3075,0,-1,国债0607,2006年记账式(七期)国债,1150128000000
256,3076,0,-1,09贴债11,2009年记账式贴现(十一期)国债,1245945600000
257,3077,0,-1,国债0915,2009年记账式附息(十五期)国债,1248192000000
258,3078,0,-1,09国债15,2009年记账式附息(十五期)国债,1248192000000
259,3079,1213804800000,-1,金通灵,江苏金通灵风机股份有限公司,1277395200000
260,3080,1216656000000,-1,长城集团,广东长城集团股份有限公司,1277395200000
261,3081,0,-1,05中核⑴,2005年中国核工业集团公司企业债券(10年期),1136908800000
262,3082,0,-1,05世博债,2005年上海世博（集团）有限公司世博建设债券,1137513600000
263,3083,0,-1,05铁通债,2005年中国铁通集团有限公司公司债券,1135008000000
264,3084,0,-1,03网通⑵,2003年中国网络通信集团公司企业债券(浮动利率债券),1151510400000
265,3085,0,-1,03网通⑴,2003年中国网络通信集团公司企业债券（固定利率债券）,1151510400000
266,3086,0,-1,05泰达债,2005年天津泰达投资控股有限公司公司债券,1151596800000
267,3087,0,-1,06张江债,2006年上海张江（集团）有限公司公司债券,1151856000000
268,3088,0,-1,05国债⑶,2005年记账式（三期）国债,1115654400000
269,3089,0,-1,03沪轨道,2003年上海轨道交通建设债券,1062604800000
270,3090,0,-1,05国债⑷,2005年记账式（四期）国债,1116950400000
271,3091,0,-1,03浦发债,2003年上海浦东发展(集团)有限公司公司债券,1118851200000
272,3092,0,-1,03苏园建,2003年苏州工业园区地产经营管理公司企业债券,1070553600000
273,3093,0,-1,03三峡债,2003年中国长江三峡工程开发总公司企业债券,1079280000000
274,3094,0,-1,03中电投,2003年中国电力投资集团公司企业债券,1098892800000
275,3095,0,-1,03华能2,2003年中国华能集团公司企业债券(浮动利率债券),1100793600000
276,3096,0,-1,国债0504,2005年记账式（四期）国债,1116950400000
277,3097,0,-1,03华能1,2003年中国华能集团公司企业债券(固定利率债券),1100793600000
278,3098,0,-1,03中铁债,2003年中国铁路建设债券,1104163200000
279,3099,0,-1,04首旅债,2004年北京首都旅游集团有限责任公司公司债券,1100534400000
280,3100,0,-1,05国债(6),2005年记账式（六期）国债,1119369600000
281,3101,0,-1,国债0506,2005年记账式（六期）国债,1119369600000
282,3102,0,-1,国债0507,2005年记账式（七期）国债,1122307200000
283,3103,0,-1,国债0508,2005年记账式（八期）国债,1124899200000
284,3104,0,-1,05国债(8),2005年记账式（八期）国债,1124899200000
285,3105,1186502400000,-1,富临运业,四川富临运业集团股份有限公司,1265731200000
286,3106,1191945600000,-1,滨化股份,滨化集团股份有限公司,1266854400000
287,3107,0,-1,10地债03,2010年地方政府债券(三期),1279814400000
288,3108,0,-1,10杨浦01,2010年上海杨浦城市建设投资(集团)有限公司公司债券(固),-1
289,3109,1190908800000,-1,精华制药,南通精华制药股份有限公司,1265126400000
290,3110,1237824000000,-1,三维丝,厦门三维丝环保股份有限公司,1267113600000
291,3111,932486400000,-1,东北高速,东北高速公路股份有限公司,934214400000
292,3112,0,-1,地债1003,2010年地方政府债券(三期),1279814400000
293,3113,1208707200000,-1,国联水产,湛江国联水产开发股份有限公司,1278518400000
294,3114,0,-1,10杨浦02,2010年上海杨浦城市建设投资(集团)有限公司公司债券(浮),-1
295,3115,0,-1,国债1002,2010年记账式附息(二期)国债,1265731200000
296,3116,741369600000,-1,汇通集团,新疆汇通(集团)股份有限公司,837446400000
297,3117,1185724800000,-1,理工监测,宁波理工监测科技股份有限公司,1261065600000
298,3118,993484800000,-1,奥普光电,长春奥普光电技术股份有限公司,1263484800000
299,3119,0,-1,10国债02,2010年记账式附息(二期)国债,1265731200000
300,3120,0,-1,国债0903,2009年记账式(三期)国债,1237305600000
301,3121,0,-1,国债0503,2005年记账式（三期）国债,1115654400000
302,3122,0,-1,国债0502,2005年记账式（二期）国债,1111334400000
303,3123,0,-1,03国债⑴,2003年记账式(一期)国债,1046188800000
304,3124,0,-1,05国债(02),2005年记账式（二期）国债,1111334400000
305,3125,0,-1,02国债(14),2002年记账式（十四期）国债,1036080000000
306,3126,0,-1,国债0604,2006年记账式(四期)国债,1145980800000
307,3127,893088000000,-1,海普瑞,深圳市海普瑞药业股份有限公司,1273075200000
308,3128,0,-1,河南0901,2009年河南省政府债券(一期),1239552000000
309,3129,897840000000,-1,南化股份,南宁化工股份有限公司,963331200000
310,3130,909676800000,-1,石岘纸业,延边石岘白麓纸业股份有限公司,1062518400000
311,3131,0,-1,国债0510,2005年记账式（十期）国债,1127318400000
312,3132,0,-1,05国债(10),2005年记账式（十期）国债,1127318400000
313,3133,0,-1,05国债⑿,2005年记账式（十二期）国债,1132761600000
314,3134,0,-1,国债966,1996年记账式(五期)国债,837100800000
315,3135,0,-1,04中石化,2004年中国石油化工股份有限公司债券,1096300800000
316,3136,0,-1,04通用债,2004年中国通用技术（集团）控股有限责任公司公司债券,1095264000000
317,3137,0,-1,05国债⒀,2005年记账式（十三期）国债,1133798400000
318,3138,0,-1,国债0513,2005年记账式（十三期）国债,1133798400000
319,3139,0,-1,05国债(14),2005年记账式（十四期）国债,1135526400000
320,3140,0,-1,国债0514,2005年记账式（十四期）国债,1135526400000
321,3141,0,-1,国债0515,2005年记账式（十五期）国债,1135872000000
322,3142,0,-1,05国债(15),2005年记账式（十五期）国债,1135872000000
