34242	2364	994896000000	-1	黑猫股份	江西黑猫炭黑股份有限公司	1158278400000
34243	3670	1008201600000	-1	江苏宏宝	江苏宏宝五金股份有限公司	1160611200000
34244	3653	504921600000	-1	申华控股	上海申华控股股份有限公司	661564800000
34245	2495	725760000000	-1	工大首创	哈工大首创科技股份有限公司	767232000000
34246	3288	840326400000	-1	大连控股	大连大显控股股份有限公司	842832000000
34247	2417	947116800000	-1	豫光金铅	河南豫光金铅股份有限公司	1027987200000
34248	3855	717811200000	-1	中集集团	中国国际海运集装箱(集团)股份有限公司	765763200000
34249	2379	1209427200000	-1	康耐特	上海康耐特光学股份有限公司	1268956800000
34250	2513	719625600000	-1	数码测绘	陕西煤航数码测绘(集团)股份有限公司	830822400000
34251	2759	797212800000	-1	长源电力	国电长源电力股份有限公司	953164800000
34252	3842	978048000000	-1	北方创业	包头北方创业股份有限公司	1084838400000
34253	2330	753580800000	-1	中电广通	中电广通股份有限公司	847065600000
34254	3863	722044800000	-1	宏业集团	汕头宏业(集团)股份有限公司	851990400000
34255	2054	720576000000	-1	托普软件	四川托普软件投资股份有限公司	815184000000
34256	2608	1093478400000	-1	中国银行	中国银行股份有限公司	1152057600000
34257	3121	995846400000	-1	七 匹 狼	福建七匹狼实业股份有限公司	1091750400000
34258	3061	974764800000	-1	金证股份	深圳市金证科技股份有限公司	1072224000000
34259	3881	741657600000	-1	河池化工	广西河池化工股份有限公司	944092800000
34260	2597	652147200000	-1	中国宝安	中国宝安集团股份有限公司	677808000000
34261	3591	755136000000	-1	广钢股份	广州钢铁股份有限公司	827971200000
34262	2946	730339200000	-1	申能股份	申能股份有限公司	734918400000
34263	2435	899856000000	-1	山东威达	山东威达机械股份有限公司	1090886400000
34264	2559	991267200000	-1	拓维信息	拓维信息系统股份有限公司	1216771200000
34265	2760	1187654400000	-1	浙富股份	浙江富春江水电设备股份有限公司	1217980800000
34266	2160	705456000000	-1	力诺太阳	武汉力诺太阳能集团股份有限公司	823478400000
34267	3132	739497600000	-1	长春燃气	长春燃气股份有限公司	976492800000
34268	3056	917395200000	-1	航天科技	航天科技控股集团股份有限公司	922924800000
34269	2730	537235200000	-1	广电电子	上海广电电子股份有限公司	661564800000
34270	3084	869529600000	-1	安凯客车	安徽安凯汽车股份有限公司	869788800000
